Customer ID,Recency,Frequency,Monetary,r_quartile,f_quartile,m_quartile,rfm_score,customer_title,Segment Title,Segment Rank
2167,144,6,4691.02,1,2,2,122,Bronze,Evasive Customers,10
2168,2,3,3828.1,4,1,1,411,Gold,Recent Customers,4
2169,117,6,10330.95,1,2,4,124,Bronze,Almost lost Customers,9
2170,28,6,7695.75,3,2,3,323,Gold,Potential Customers,5
2171,34,6,4500.04,3,2,2,322,Gold,Late Bloomer,6
2172,29,4,6844.5,3,1,3,313,Gold,Late Bloomer,6
2173,157,4,5112.15,1,1,2,112,Bronze,Evasive Customers,10
2174,81,6,7133.88,2,2,3,223,Silver,High Risk Customers,8
2175,58,4,4158.65,2,1,2,212,Silver,High Risk Customers,8
2176,28,3,2662.8199999999997,3,1,1,311,Silver,Late Bloomer,6
2177,98,5,6054.27,1,2,3,123,Bronze,Evasive Customers,10
2178,77,4,3531.64,2,1,1,211,Bronze,Almost lost Customers,9
2179,36,7,6889.21,3,3,3,333,Gold,Potential Customers,5
2180,80,5,6162.33,2,2,3,223,Silver,High Risk Customers,8
2181,51,8,6274.12,2,4,3,243,Silver,Losing Customers,7
2182,17,8,10722.16,4,4,4,444,Platinum,Platinum Customers,1
2183,8,14,19071.32,4,4,4,444,Platinum,Platinum Customers,1
2184,37,11,13468.26,3,4,4,344,Gold,Recent Customers,4
2185,136,7,9578.97,1,3,4,134,Bronze,Almost lost Customers,9
2186,154,3,4245.21,1,1,2,112,Bronze,Evasive Customers,10
2187,63,7,8284.37,2,3,4,234,Silver,Losing Customers,7
2188,70,6,6671.540000000001,2,2,3,223,Silver,High Risk Customers,8
2189,40,10,9861.3,3,4,4,344,Gold,Recent Customers,4
2190,41,8,11980.720000000001,3,4,4,344,Gold,Recent Customers,4
2191,12,5,7172.56,4,2,3,423,Platinum,Becoming Loyal,3
2192,42,5,2893.5299999999997,3,2,1,321,Gold,Late Bloomer,6
2193,54,4,6086.66,2,1,3,213,Silver,High Risk Customers,8
2194,42,8,8464.84,3,4,4,344,Gold,Recent Customers,4
2195,2,6,7278.62,4,2,3,423,Platinum,Becoming Loyal,3
2196,71,5,4425.25,2,2,2,222,Silver,High Risk Customers,8
2197,119,3,2284.5600000000004,1,1,1,111,Bronze,Lost Customers,11
2198,25,4,4003.11,3,1,1,311,Silver,Late Bloomer,6
2199,24,4,4628.71,3,1,2,312,Gold,Late Bloomer,6
2200,79,3,2268.7799999999997,2,1,1,211,Bronze,Almost lost Customers,9
2201,30,7,10466.46,3,3,4,334,Gold,Potential Customers,5
2202,58,10,8507.06,2,4,4,244,Silver,Losing Customers,7
2203,49,5,6421.1,2,2,3,223,Silver,High Risk Customers,8
2204,17,8,7935.08,4,4,3,443,Platinum,Very Loyal Customers,2
2205,100,3,3872.62,1,1,1,111,Bronze,Lost Customers,11
2206,58,4,4155.32,2,1,2,212,Silver,High Risk Customers,8
2207,74,6,6263.82,2,2,3,223,Silver,High Risk Customers,8
2208,114,6,5236.3099999999995,1,2,2,122,Bronze,Evasive Customers,10
2209,265,1,1240.31,1,1,1,111,Bronze,Lost Customers,11
2210,27,9,8133.83,3,4,3,343,Gold,Potential Customers,5
2211,111,3,1649.1599999999999,1,1,1,111,Bronze,Lost Customers,11
2212,41,6,4951.08,3,2,2,322,Gold,Late Bloomer,6
2213,15,5,7240.5,4,2,3,423,Platinum,Becoming Loyal,3
2214,27,5,5053.05,3,2,2,322,Gold,Late Bloomer,6
2215,19,2,1965.6799999999998,3,1,1,311,Silver,Late Bloomer,6
2216,74,3,3352.32,2,1,1,211,Bronze,Almost lost Customers,9
2217,22,7,6891.28,3,3,3,333,Gold,Potential Customers,5
2218,21,3,4304.09,3,1,2,312,Gold,Late Bloomer,6
2219,61,5,6319.34,2,2,3,223,Silver,High Risk Customers,8
2220,85,4,4529.9,2,1,2,212,Silver,High Risk Customers,8
2221,94,8,9100.52,1,4,4,144,Bronze,Almost lost Customers,9
2222,59,6,7051.67,2,2,3,223,Silver,High Risk Customers,8
2223,54,7,5883.75,2,3,2,232,Silver,Losing Customers,7
2224,287,3,2568.2200000000003,1,1,1,111,Bronze,Lost Customers,11
2225,208,3,5546.31,1,1,2,112,Bronze,Evasive Customers,10
2226,49,8,8295.55,2,4,4,244,Silver,Losing Customers,7
2227,40,5,5068.82,3,2,2,322,Gold,Late Bloomer,6
2228,168,4,3579.45,1,1,1,111,Bronze,Lost Customers,11
2229,21,4,3937.92,3,1,1,311,Silver,Late Bloomer,6
2230,44,8,9883.84,3,4,4,344,Gold,Recent Customers,4
2231,64,3,4555.37,2,1,2,212,Silver,High Risk Customers,8
2232,59,6,5666.030000000001,2,2,2,222,Silver,High Risk Customers,8
2233,63,7,6778.26,2,3,3,233,Silver,Losing Customers,7
2234,57,6,3299.58,2,2,1,221,Silver,High Risk Customers,8
2235,80,6,7834.27,2,2,3,223,Silver,High Risk Customers,8
2236,1,3,4226.47,4,1,2,412,Platinum,Recent Customers,4
2237,38,7,7412.94,3,3,3,333,Gold,Potential Customers,5
2238,141,3,4185.99,1,1,2,112,Bronze,Evasive Customers,10
2239,32,2,1693.21,3,1,1,311,Silver,Late Bloomer,6
2240,31,12,13961.45,3,4,4,344,Gold,Recent Customers,4
2241,17,4,4335.0,4,1,2,412,Platinum,Recent Customers,4
2242,170,3,2540.1099999999997,1,1,1,111,Bronze,Lost Customers,11
2243,183,3,2141.05,1,1,1,111,Bronze,Lost Customers,11
2244,63,5,5963.92,2,2,2,222,Silver,High Risk Customers,8
2245,74,7,7779.9,2,3,3,233,Silver,Losing Customers,7
2246,99,4,4027.99,1,1,1,111,Bronze,Lost Customers,11
2247,29,7,8149.4800000000005,3,3,4,334,Gold,Potential Customers,5
2248,51,8,8369.31,2,4,4,244,Silver,Losing Customers,7
2249,112,5,5600.46,1,2,2,122,Bronze,Evasive Customers,10
2250,124,3,3011.79,1,1,1,111,Bronze,Lost Customers,11
2251,15,7,5798.71,4,3,2,432,Platinum,Becoming Loyal,3
2252,130,5,5648.85,1,2,2,122,Bronze,Evasive Customers,10
2253,84,6,7418.9400000000005,2,2,3,223,Silver,High Risk Customers,8
2254,3,5,5373.7,4,2,2,422,Platinum,Becoming Loyal,3
2255,143,2,3277.4700000000003,1,1,1,111,Bronze,Lost Customers,11
2256,169,3,4499.85,1,1,2,112,Bronze,Evasive Customers,10
2257,64,5,6440.81,2,2,3,223,Silver,High Risk Customers,8
2258,52,7,8399.53,2,3,4,234,Silver,Losing Customers,7
2259,161,4,4205.21,1,1,2,112,Bronze,Evasive Customers,10
2260,17,6,8234.9,4,2,4,424,Platinum,Becoming Loyal,3
2261,35,4,3875.61,3,1,1,311,Silver,Late Bloomer,6
2262,75,4,3058.55,2,1,1,211,Bronze,Almost lost Customers,9
2263,35,5,6359.93,3,2,3,323,Gold,Potential Customers,5
2264,153,6,5198.18,1,2,2,122,Bronze,Evasive Customers,10
2265,95,3,3990.7799999999997,1,1,1,111,Bronze,Lost Customers,11
2266,29,10,8911.6,3,4,4,344,Gold,Recent Customers,4
2267,99,5,5466.639999999999,1,2,2,122,Bronze,Evasive Customers,10
2268,35,8,9258.43,3,4,4,344,Gold,Recent Customers,4
2269,47,7,9233.33,2,3,4,234,Silver,Losing Customers,7
2270,129,5,7588.29,1,2,3,123,Bronze,Evasive Customers,10
2271,177,1,1362.99,1,1,1,111,Bronze,Lost Customers,11
2272,104,6,8116.8,1,2,3,123,Bronze,Evasive Customers,10
2273,26,10,9867.35,3,4,4,344,Gold,Recent Customers,4
2274,55,2,142.98,2,1,1,211,Bronze,Almost lost Customers,9
2275,121,6,8289.0,1,2,4,124,Bronze,Almost lost Customers,9
2276,10,4,4714.45,4,1,2,412,Platinum,Recent Customers,4
2277,36,4,4721.53,3,1,2,312,Gold,Late Bloomer,6
2278,34,4,1635.2399999999998,3,1,1,311,Silver,Late Bloomer,6
2279,35,8,7565.7,3,4,3,343,Gold,Potential Customers,5
2280,24,5,6373.32,3,2,3,323,Gold,Potential Customers,5
2281,38,7,8021.26,3,3,3,333,Gold,Potential Customers,5
2282,14,6,6818.610000000001,4,2,3,423,Platinum,Becoming Loyal,3
2283,30,7,7052.93,3,3,3,333,Gold,Potential Customers,5
2284,34,7,7556.9400000000005,3,3,3,333,Gold,Potential Customers,5
2285,39,7,4829.54,3,3,2,332,Gold,Potential Customers,5
2286,49,5,4606.01,2,2,2,222,Silver,High Risk Customers,8
2287,159,2,1083.52,1,1,1,111,Bronze,Lost Customers,11
2288,29,6,6972.7,3,2,3,323,Gold,Potential Customers,5
2289,59,5,6450.51,2,2,3,223,Silver,High Risk Customers,8
2290,72,6,7476.58,2,2,3,223,Silver,High Risk Customers,8
2291,107,1,792.9,1,1,1,111,Bronze,Lost Customers,11
2292,45,7,8732.619999999999,2,3,4,234,Silver,Losing Customers,7
2293,85,5,5018.52,2,2,2,222,Silver,High Risk Customers,8
2294,73,7,9680.22,2,3,4,234,Silver,Losing Customers,7
2295,17,4,5830.14,4,1,2,412,Platinum,Recent Customers,4
2296,36,4,5259.05,3,1,2,312,Gold,Late Bloomer,6
2297,37,5,6232.6900000000005,3,2,3,323,Gold,Potential Customers,5
2298,45,6,6997.85,2,2,3,223,Silver,High Risk Customers,8
2299,59,6,4359.32,2,2,2,222,Silver,High Risk Customers,8
2300,17,4,7346.110000000001,4,1,3,413,Platinum,Recent Customers,4
2301,5,7,10628.94,4,3,4,434,Platinum,Very Loyal Customers,2
2302,53,3,4412.84,2,1,2,212,Silver,High Risk Customers,8
2303,144,2,2696.8599999999997,1,1,1,111,Bronze,Lost Customers,11
2304,3,7,9747.9,4,3,4,434,Platinum,Very Loyal Customers,2
2305,78,5,6011.6900000000005,2,2,3,223,Silver,High Risk Customers,8
2306,6,4,4938.639999999999,4,1,2,412,Platinum,Recent Customers,4
2307,81,11,10123.71,2,4,4,244,Silver,Losing Customers,7
2308,13,9,11438.369999999999,4,4,4,444,Platinum,Platinum Customers,1
2309,53,12,16122.34,2,4,4,244,Silver,Losing Customers,7
2310,15,6,8126.88,4,2,3,423,Platinum,Becoming Loyal,3
2311,66,5,6375.870000000001,2,2,3,223,Silver,High Risk Customers,8
2312,28,5,7250.51,3,2,3,323,Gold,Potential Customers,5
2313,44,6,4657.8,3,2,2,322,Gold,Late Bloomer,6
2314,48,3,4114.37,2,1,1,211,Bronze,Almost lost Customers,9
2315,152,5,2737.7999999999997,1,2,1,121,Bronze,Evasive Customers,10
2316,46,4,2908.85,2,1,1,211,Bronze,Almost lost Customers,9
2317,53,5,6735.95,2,2,3,223,Silver,High Risk Customers,8
2318,16,7,8129.61,4,3,3,433,Platinum,Very Loyal Customers,2
2319,9,4,7191.200000000001,4,1,3,413,Platinum,Recent Customers,4
2320,24,3,2655.46,3,1,1,311,Silver,Late Bloomer,6
2321,161,3,5473.58,1,1,2,112,Bronze,Evasive Customers,10
2322,67,4,4035.5099999999998,2,1,1,211,Bronze,Almost lost Customers,9
2323,212,3,4599.45,1,1,2,112,Bronze,Evasive Customers,10
2324,78,4,4867.58,2,1,2,212,Silver,High Risk Customers,8
2325,12,6,7084.51,4,2,3,423,Platinum,Becoming Loyal,3
2326,112,1,774.53,1,1,1,111,Bronze,Lost Customers,11
2327,224,3,4153.110000000001,1,1,1,111,Bronze,Lost Customers,11
2328,151,1,441.49,1,1,1,111,Bronze,Lost Customers,11
2329,8,5,4252.36,4,2,2,422,Platinum,Becoming Loyal,3
2330,4,3,2391.06,4,1,1,411,Gold,Recent Customers,4
2331,19,7,5341.04,3,3,2,332,Gold,Potential Customers,5
2332,31,4,1972.9,3,1,1,311,Silver,Late Bloomer,6
2333,92,4,5216.82,1,1,2,112,Bronze,Evasive Customers,10
2334,69,3,3616.74,2,1,1,211,Bronze,Almost lost Customers,9
2335,11,7,7350.46,4,3,3,433,Platinum,Very Loyal Customers,2
2336,74,9,10942.55,2,4,4,244,Silver,Losing Customers,7
2337,172,3,2169.36,1,1,1,111,Bronze,Lost Customers,11
2338,23,7,7546.18,3,3,3,333,Gold,Potential Customers,5
2339,11,9,10497.39,4,4,4,444,Platinum,Platinum Customers,1
2340,5,9,9442.23,4,4,4,444,Platinum,Platinum Customers,1
2341,13,7,9978.130000000001,4,3,4,434,Platinum,Very Loyal Customers,2
2342,65,3,4089.34,2,1,1,211,Bronze,Almost lost Customers,9
2343,62,3,4215.4,2,1,2,212,Silver,High Risk Customers,8
2344,47,6,6947.3,2,2,3,223,Silver,High Risk Customers,8
2345,0,5,7439.41,4,2,3,423,Platinum,Becoming Loyal,3
2346,162,5,6429.33,1,2,3,123,Bronze,Evasive Customers,10
2347,87,9,10730.51,1,4,4,144,Bronze,Almost lost Customers,9
2348,60,4,2451.77,2,1,1,211,Bronze,Almost lost Customers,9
2349,54,5,3608.1400000000003,2,2,1,221,Silver,High Risk Customers,8
2350,180,6,5770.32,1,2,2,122,Bronze,Evasive Customers,10
2351,55,8,8325.25,2,4,4,244,Silver,Losing Customers,7
2352,36,1,1292.84,3,1,1,311,Silver,Late Bloomer,6
2353,81,10,11013.74,2,4,4,244,Silver,Losing Customers,7
2354,36,5,4817.55,3,2,2,322,Gold,Late Bloomer,6
2355,70,5,5619.5599999999995,2,2,2,222,Silver,High Risk Customers,8
2356,146,4,5020.27,1,1,2,112,Bronze,Evasive Customers,10
2357,40,4,5811.12,3,1,2,312,Gold,Late Bloomer,6
2358,3,11,8523.43,4,4,4,444,Platinum,Platinum Customers,1
2359,82,8,9029.74,2,4,4,244,Silver,Losing Customers,7
2360,27,6,8601.41,3,2,4,324,Gold,Potential Customers,5
2361,22,7,7640.51,3,3,3,333,Gold,Potential Customers,5
2362,45,3,3007.23,2,1,1,211,Bronze,Almost lost Customers,9
2363,58,6,5473.37,2,2,2,222,Silver,High Risk Customers,8
2364,43,5,8404.81,3,2,4,324,Gold,Potential Customers,5
2365,1,5,5448.58,4,2,2,422,Platinum,Becoming Loyal,3
2366,19,5,5543.95,3,2,2,322,Gold,Late Bloomer,6
2367,25,7,9334.85,3,3,4,334,Gold,Potential Customers,5
2368,74,6,7617.099999999999,2,2,3,223,Silver,High Risk Customers,8
2369,1,8,11223.94,4,4,4,444,Platinum,Platinum Customers,1
2370,20,3,3107.9700000000003,3,1,1,311,Silver,Late Bloomer,6
2371,93,5,7720.1,1,2,3,123,Bronze,Evasive Customers,10
2372,0,9,8295.0,4,4,4,444,Platinum,Platinum Customers,1
2373,45,4,4758.4400000000005,2,1,2,212,Silver,High Risk Customers,8
2374,14,7,7495.68,4,3,3,433,Platinum,Very Loyal Customers,2
2375,43,7,9972.86,3,3,4,334,Gold,Potential Customers,5
2376,11,4,5599.33,4,1,2,412,Platinum,Recent Customers,4
2377,7,5,8081.98,4,2,3,423,Platinum,Becoming Loyal,3
2378,10,5,5040.639999999999,4,2,2,422,Platinum,Becoming Loyal,3
2379,3,11,13030.07,4,4,4,444,Platinum,Platinum Customers,1
2380,42,7,7948.44,3,3,3,333,Gold,Potential Customers,5
2381,29,7,7877.93,3,3,3,333,Gold,Potential Customers,5
2382,38,7,3369.77,3,3,1,331,Gold,Potential Customers,5
2383,21,9,13104.08,3,4,4,344,Gold,Recent Customers,4
2384,59,6,5845.17,2,2,2,222,Silver,High Risk Customers,8
2385,31,8,7901.9400000000005,3,4,3,343,Gold,Potential Customers,5
2386,12,7,7710.12,4,3,3,433,Platinum,Very Loyal Customers,2
2387,182,2,591.31,1,1,1,111,Bronze,Lost Customers,11
2388,113,7,10013.26,1,3,4,134,Bronze,Almost lost Customers,9
2389,8,3,2456.1800000000003,4,1,1,411,Gold,Recent Customers,4
2390,69,7,9982.43,2,3,4,234,Silver,Losing Customers,7
2391,12,10,10874.65,4,4,4,444,Platinum,Platinum Customers,1
2392,26,5,5215.18,3,2,2,322,Gold,Late Bloomer,6
2393,122,2,1228.76,1,1,1,111,Bronze,Lost Customers,11
2394,90,1,980.37,1,1,1,111,Bronze,Lost Customers,11
2395,62,1,230.91,2,1,1,211,Bronze,Almost lost Customers,9
2396,0,5,5478.09,4,2,2,422,Platinum,Becoming Loyal,3
2397,53,9,10464.01,2,4,4,244,Silver,Losing Customers,7
2398,113,3,2426.93,1,1,1,111,Bronze,Lost Customers,11
2399,38,6,6424.44,3,2,3,323,Gold,Potential Customers,5
2400,19,8,10452.28,3,4,4,344,Gold,Recent Customers,4
2401,21,8,10935.93,3,4,4,344,Gold,Recent Customers,4
2402,78,3,4490.75,2,1,2,212,Silver,High Risk Customers,8
2403,150,5,3202.84,1,2,1,121,Bronze,Evasive Customers,10
2404,187,5,7607.2,1,2,3,123,Bronze,Evasive Customers,10
2405,45,5,2817.81,2,2,1,221,Silver,High Risk Customers,8
2406,80,4,4117.37,2,1,1,211,Bronze,Almost lost Customers,9
2407,68,5,5107.530000000001,2,2,2,222,Silver,High Risk Customers,8
2408,24,3,3920.17,3,1,1,311,Silver,Late Bloomer,6
2409,49,7,7117.35,2,3,3,233,Silver,Losing Customers,7
2410,36,6,6772.02,3,2,3,323,Gold,Potential Customers,5
2411,223,4,6535.39,1,1,3,113,Bronze,Evasive Customers,10
2412,17,6,7097.639999999999,4,2,3,423,Platinum,Becoming Loyal,3
2413,58,7,8666.869999999999,2,3,4,234,Silver,Losing Customers,7
2414,4,4,5682.46,4,1,2,412,Platinum,Recent Customers,4
2415,43,5,4412.09,3,2,2,322,Gold,Late Bloomer,6
2416,222,2,2220.23,1,1,1,111,Bronze,Lost Customers,11
2417,22,1,1129.13,3,1,1,311,Silver,Late Bloomer,6
2418,2,7,9068.28,4,3,4,434,Platinum,Very Loyal Customers,2
2419,51,8,8651.87,2,4,4,244,Silver,Losing Customers,7
2420,139,3,2367.71,1,1,1,111,Bronze,Lost Customers,11
2421,0,6,2836.38,4,2,1,421,Platinum,Becoming Loyal,3
2422,32,5,4670.18,3,2,2,322,Gold,Late Bloomer,6
2423,59,1,202.62,2,1,1,211,Bronze,Almost lost Customers,9
2424,67,6,5579.95,2,2,2,222,Silver,High Risk Customers,8
2425,8,9,8310.5,4,4,4,444,Platinum,Platinum Customers,1
2426,16,5,8399.89,4,2,4,424,Platinum,Becoming Loyal,3
2427,3,6,7962.36,4,2,3,423,Platinum,Becoming Loyal,3
2428,10,9,10167.49,4,4,4,444,Platinum,Platinum Customers,1
2429,222,3,3811.29,1,1,1,111,Bronze,Lost Customers,11
2430,115,4,3385.21,1,1,1,111,Bronze,Lost Customers,11
2431,218,2,1447.1799999999998,1,1,1,111,Bronze,Lost Customers,11
2432,32,6,4408.47,3,2,2,322,Gold,Late Bloomer,6
2433,26,10,10945.11,3,4,4,344,Gold,Recent Customers,4
2434,0,9,10024.41,4,4,4,444,Platinum,Platinum Customers,1
2435,123,5,6950.49,1,2,3,123,Bronze,Evasive Customers,10
2436,16,4,3919.84,4,1,1,411,Gold,Recent Customers,4
2437,198,2,1436.8,1,1,1,111,Bronze,Lost Customers,11
2438,27,7,6007.49,3,3,3,333,Gold,Potential Customers,5
2439,18,6,5841.8,3,2,2,322,Gold,Late Bloomer,6
2440,53,4,5001.4400000000005,2,1,2,212,Silver,High Risk Customers,8
2441,28,2,2059.61,3,1,1,311,Silver,Late Bloomer,6
2442,80,6,5014.139999999999,2,2,2,222,Silver,High Risk Customers,8
2443,12,6,6182.68,4,2,3,423,Platinum,Becoming Loyal,3
2444,44,4,5166.36,3,1,2,312,Gold,Late Bloomer,6
2445,17,5,5245.21,4,2,2,422,Platinum,Becoming Loyal,3
2446,71,7,9602.64,2,3,4,234,Silver,Losing Customers,7
2447,39,7,7729.64,3,3,3,333,Gold,Potential Customers,5
2448,6,6,5418.88,4,2,2,422,Platinum,Becoming Loyal,3
2449,76,6,8199.95,2,2,4,224,Silver,Losing Customers,7
2450,40,2,3861.74,3,1,1,311,Silver,Late Bloomer,6
2451,17,3,3247.8500000000004,4,1,1,411,Gold,Recent Customers,4
2452,9,4,4209.71,4,1,2,412,Platinum,Recent Customers,4
2453,56,6,4683.469999999999,2,2,2,222,Silver,High Risk Customers,8
2454,29,10,11477.22,3,4,4,344,Gold,Recent Customers,4
2455,75,8,8482.92,2,4,4,244,Silver,Losing Customers,7
2456,167,5,5167.12,1,2,2,122,Bronze,Evasive Customers,10
2457,52,6,8023.24,2,2,3,223,Silver,High Risk Customers,8
2458,4,7,11224.23,4,3,4,434,Platinum,Very Loyal Customers,2
2459,53,11,11877.19,2,4,4,244,Silver,Losing Customers,7
2460,50,4,4291.639999999999,2,1,2,212,Silver,High Risk Customers,8
2461,31,6,4090.26,3,2,1,321,Gold,Late Bloomer,6
2462,24,6,5779.98,3,2,2,322,Gold,Late Bloomer,6
2463,64,8,9906.89,2,4,4,244,Silver,Losing Customers,7
2464,2,13,14574.06,4,4,4,444,Platinum,Platinum Customers,1
2465,11,9,9114.460000000001,4,4,4,444,Platinum,Platinum Customers,1
2466,19,5,4796.14,3,2,2,322,Gold,Late Bloomer,6
2467,21,5,2590.13,3,2,1,321,Gold,Late Bloomer,6
2468,21,9,11893.32,3,4,4,344,Gold,Recent Customers,4
2469,20,7,10397.56,3,3,4,334,Gold,Potential Customers,5
2470,12,4,3356.1,4,1,1,411,Gold,Recent Customers,4
2471,13,5,5699.45,4,2,2,422,Platinum,Becoming Loyal,3
2472,85,6,7612.35,2,2,3,223,Silver,High Risk Customers,8
2473,113,5,4256.68,1,2,2,122,Bronze,Evasive Customers,10
2474,64,7,7884.070000000001,2,3,3,233,Silver,Losing Customers,7
2475,85,7,10009.91,2,3,4,234,Silver,Losing Customers,7
2476,14,14,14578.69,4,4,4,444,Platinum,Platinum Customers,1
2477,40,1,2005.66,3,1,1,311,Silver,Late Bloomer,6
2478,114,7,5012.3099999999995,1,3,2,132,Bronze,Almost lost Customers,9
2479,2,6,2933.17,4,2,1,421,Platinum,Becoming Loyal,3
2480,42,5,6781.5,3,2,3,323,Gold,Potential Customers,5
2481,20,7,5825.4,3,3,2,332,Gold,Potential Customers,5
2482,232,3,3110.6899999999996,1,1,1,111,Bronze,Lost Customers,11
2483,69,5,3026.94,2,2,1,221,Silver,High Risk Customers,8
2484,24,6,5472.78,3,2,2,322,Gold,Late Bloomer,6
2485,4,6,5955.21,4,2,2,422,Platinum,Becoming Loyal,3
2486,229,2,3246.42,1,1,1,111,Bronze,Lost Customers,11
2487,98,4,2978.64,1,1,1,111,Bronze,Lost Customers,11
2488,18,6,6900.389999999999,3,2,3,323,Gold,Potential Customers,5
2489,40,8,11411.16,3,4,4,344,Gold,Recent Customers,4
2490,38,5,7816.21,3,2,3,323,Gold,Potential Customers,5
2491,105,6,3798.2,1,2,1,121,Bronze,Evasive Customers,10
2492,7,10,12661.35,4,4,4,444,Platinum,Platinum Customers,1
2493,54,3,3796.09,2,1,1,211,Bronze,Almost lost Customers,9
2494,95,7,6744.39,1,3,3,133,Bronze,Almost lost Customers,9
2495,31,8,5497.11,3,4,2,342,Gold,Potential Customers,5
2496,196,5,2095.52,1,2,1,121,Bronze,Evasive Customers,10
2497,46,4,4265.4400000000005,2,1,2,212,Silver,High Risk Customers,8
2498,7,8,9981.91,4,4,4,444,Platinum,Platinum Customers,1
2499,175,3,3848.07,1,1,1,111,Bronze,Lost Customers,11
2500,23,3,2535.87,3,1,1,311,Silver,Late Bloomer,6
2501,18,7,7685.12,3,3,3,333,Gold,Potential Customers,5
2502,14,5,4196.26,4,2,2,422,Platinum,Becoming Loyal,3
2503,108,4,4951.0,1,1,2,112,Bronze,Evasive Customers,10
2504,93,5,5458.179999999999,1,2,2,122,Bronze,Evasive Customers,10
2505,12,9,10295.31,4,4,4,444,Platinum,Platinum Customers,1
2506,106,4,5594.41,1,1,2,112,Bronze,Evasive Customers,10
2507,47,4,5405.0,2,1,2,212,Silver,High Risk Customers,8
2508,56,10,12948.97,2,4,4,244,Silver,Losing Customers,7
2509,25,8,8313.9,3,4,4,344,Gold,Recent Customers,4
2510,111,6,8315.039999999999,1,2,4,124,Bronze,Almost lost Customers,9
2511,32,4,5381.19,3,1,2,312,Gold,Late Bloomer,6
2512,111,6,5536.07,1,2,2,122,Bronze,Evasive Customers,10
2513,106,7,8203.29,1,3,4,134,Bronze,Almost lost Customers,9
2514,46,3,4414.05,2,1,2,212,Silver,High Risk Customers,8
2515,24,3,4764.52,3,1,2,312,Gold,Late Bloomer,6
2516,83,3,1978.9299999999998,2,1,1,211,Bronze,Almost lost Customers,9
2517,145,4,5104.02,1,1,2,112,Bronze,Evasive Customers,10
2518,70,5,7538.469999999999,2,2,3,223,Silver,High Risk Customers,8
2519,108,4,2487.22,1,1,1,111,Bronze,Lost Customers,11
2520,11,5,4496.29,4,2,2,422,Platinum,Becoming Loyal,3
2521,208,3,3422.3,1,1,1,111,Bronze,Lost Customers,11
2522,24,8,9637.08,3,4,4,344,Gold,Recent Customers,4
2523,6,10,9855.77,4,4,4,444,Platinum,Platinum Customers,1
2524,184,6,4384.97,1,2,2,122,Bronze,Evasive Customers,10
2525,303,1,1977.36,1,1,1,111,Bronze,Lost Customers,11
2526,53,6,6039.110000000001,2,2,3,223,Silver,High Risk Customers,8
2527,40,7,8751.73,3,3,4,334,Gold,Potential Customers,5
2528,25,7,9485.91,3,3,4,334,Gold,Potential Customers,5
2529,98,7,9000.92,1,3,4,134,Bronze,Almost lost Customers,9
2530,9,7,5560.28,4,3,2,432,Platinum,Becoming Loyal,3
2531,5,7,7233.38,4,3,3,433,Platinum,Very Loyal Customers,2
2532,140,1,71.49,1,1,1,111,Bronze,Lost Customers,11
2533,18,3,4689.75,3,1,2,312,Gold,Late Bloomer,6
2534,45,7,8069.62,2,3,3,233,Silver,Losing Customers,7
2535,14,6,5517.49,4,2,2,422,Platinum,Becoming Loyal,3
2536,7,6,9145.1,4,2,4,424,Platinum,Becoming Loyal,3
2537,22,11,11743.039999999999,3,4,4,344,Gold,Recent Customers,4
2538,35,9,11849.7,3,4,4,344,Gold,Recent Customers,4
2539,40,5,5493.46,3,2,2,322,Gold,Late Bloomer,6
2540,20,7,7819.73,3,3,3,333,Gold,Potential Customers,5
2541,20,2,3358.87,3,1,1,311,Silver,Late Bloomer,6
2542,43,7,10741.16,3,3,4,334,Gold,Potential Customers,5
2543,22,4,5543.46,3,1,2,312,Gold,Late Bloomer,6
2544,32,6,6633.58,3,2,3,323,Gold,Potential Customers,5
2545,117,3,2916.92,1,1,1,111,Bronze,Lost Customers,11
2546,19,4,2419.01,3,1,1,311,Silver,Late Bloomer,6
2547,184,3,2217.0600000000004,1,1,1,111,Bronze,Lost Customers,11
2548,3,13,14027.08,4,4,4,444,Platinum,Platinum Customers,1
2549,57,4,6211.0,2,1,3,213,Silver,High Risk Customers,8
2550,11,5,6139.76,4,2,3,423,Platinum,Becoming Loyal,3
2551,265,4,4894.98,1,1,2,112,Bronze,Evasive Customers,10
2552,35,6,8603.02,3,2,4,324,Gold,Potential Customers,5
2553,150,5,5233.51,1,2,2,122,Bronze,Evasive Customers,10
2554,59,5,4993.71,2,2,2,222,Silver,High Risk Customers,8
2555,1,5,7747.14,4,2,3,423,Platinum,Becoming Loyal,3
2556,14,2,1917.48,4,1,1,411,Gold,Recent Customers,4
2557,30,3,5222.06,3,1,2,312,Gold,Late Bloomer,6
2558,32,4,5684.29,3,1,2,312,Gold,Late Bloomer,6
2559,12,7,4653.55,4,3,2,432,Platinum,Becoming Loyal,3
2560,45,11,9706.619999999999,2,4,4,244,Silver,Losing Customers,7
2561,1,4,7146.860000000001,4,1,3,413,Platinum,Recent Customers,4
2562,101,7,8220.23,1,3,4,134,Bronze,Almost lost Customers,9
2563,57,5,4716.139999999999,2,2,2,222,Silver,High Risk Customers,8
